ID_Vendedor,Data,ID_Cliente,Cliente,Contrato,Vendedor,Gestão
1459,2004-01-22,4852,Carlos Souza,Plano de 10 anos,Beatriz,Marrone
1460,2004-11-07,4854,Amanda Dias,Plano de 10 anos,Pedro,Marrone
1461,2004-08-18,4860,Silvia Cavalcanti,Plano de 10 anos,Ricardo,Marrone
1462,2004-03-19,4866,Juliana Lima,Plano de 5 anos,Ricardo,Marrone
1463,2004-08-03,4867,Diego Pinto,Plano de 5 anos,Gabriel,Marrone
1464,2004-10-01,4869,Lucia Ferreira,Plano Anual,Cássia,Marrone
1465,2004-10-19,4873,Leonardo Vieira,Plano de 10 anos,Ricardo,Marrone
1466,2004-03-06,4877,Patricia Rocha,Plano de 5 anos,Anchieta,Marrone
1467,2004-11-24,4879,Renata Campos,Plano de 5 anos,Anchieta,Marrone
1468,2004-03-30,4880,Thiago Monteiro,Plano de 5 anos,Ricardo,Marrone
1469,2004-01-20,4884,Thiago Monteiro,Plano de 5 anos,Ricardo,Marrone
1470,2004-03-11,4888,Marcelo Rezende,Plano Anual,Lucas,Marrone
1471,2004-01-09,4891,Marcelo Rezende,Plano de 5 anos,Ricardo,Marrone
1472,2004-10-15,4894,Isabela Castro,Plano de 5 anos,Ricardo,Marrone
1473,2004-07-28,4895,Bruno Castro,Plano de 10 anos,Patricia,Marrone
1474,2004-03-26,4899,Alexandre Araújo,Plano de 5 anos,Ricardo,Marrone
1475,2004-09-14,4904,Rafael Mendes,Plano de 10 anos,Ricardo,Marrone
1476,2004-06-25,4907,Leonardo Vieira,Plano Anual,Anchieta,Marrone
1477,2004-03-21,4910,Patricia Rocha,Plano de 10 anos,Amanda,Marrone
1478,2004-04-15,4915,Fernanda Gomes,Plano de 5 anos,Ricardo,Marrone
1479,2004-02-13,4916,Cristina Machado,Plano Anual,Anchieta,Marrone
1480,2004-12-05,4918,Lucas Teixeira,Plano de 5 anos,Anchieta,Marrone
1481,2004-06-02,4921,Beatriz Cardoso,Plano de 10 anos,Rodrigo,Marrone
1482,2004-06-02,4928,Henrique Lopes,Plano de 5 anos,Daniela,Marrone
1483,2004-07-01,4931,Alexandre Araújo,Plano Anual,Ricardo,Marrone
1484,2004-01-02,4935,Maria Santos,Plano de 5 anos,Patricia,Marrone
1485,2004-09-23,4940,Simone Fonseca,Plano Anual,Fernanda,Marrone
1486,2004-08-10,4944,Fernando Alves,Plano de 10 anos,Ricardo,Marrone
1487,2004-01-28,4946,Amanda Dias,Plano de 5 anos,Carlos,Marrone
1488,2004-06-29,4951,Vanessa Correia,Plano Anual,Amanda,Marrone
1489,2004-07-04,4957,Vanessa Correia,Plano de 5 anos,Carlos,Marrone
1490,2004-06-27,4964,Pedro Oliveira,Plano de 5 anos,Lucas,Marrone
1491,2004-11-11,4967,Pedro Oliveira,Plano Anual,Mario,Marrone
1492,2004-07-06,4971,Adriana Farias,Plano Anual,Patricia,Marrone
1493,2004-10-02,4975,José Carvalho,Plano de 5 anos,Fernanda,Marrone
1494,2004-02-08,4976,Leticia Cunha,Plano de 5 anos,Ricardo,Marrone
1495,2004-08-14,4979,Maria Santos,Plano de 5 anos,Carlos,Marrone
1496,2004-12-07,4980,José Carvalho,Plano de 5 anos,Anchieta,Marrone
1497,2004-05-01,4983,Silvia Cavalcanti,Plano de 10 anos,Lucas,Marrone
1498,2004-06-12,4990,Tatiana Moreira,Plano Anual,Ricardo,Marrone
1499,2004-12-22,4993,Gustavo Azevedo,Plano Anual,Daniela,Marrone
1500,2004-12-19,4995,Marcelo Rezende,Plano Anual,Ricardo,Marrone
1501,2004-10-20,5002,Rodrigo Neves,Plano Anual,Ricardo,Marrone
1502,2004-09-21,5006,Isabela Castro,Plano de 10 anos,Anchieta,Marrone
1503,2004-04-25,5007,Isabela Castro,Plano de 5 anos,Ricardo,Marrone
1504,2004-10-16,5011,João Silva,Plano de 10 anos,Anchieta,Marrone
1505,2004-12-28,5012,Patricia Rocha,Plano de 5 anos,Ricardo,Marrone
1506,2004-01-02,5017,Bruno Castro,Plano de 5 anos,Anchieta,Marrone
1507,2004-11-14,5021,Carolina Freitas,Plano de 5 anos,Fernanda,Marrone
1508,2004-09-02,5022,Bruno Castro,Plano de 5 anos,Anchieta,Marrone
1509,2004-03-24,5023,Anderson Coelho,Plano de 10 anos,Ricardo,Marrone
1510,2004-10-19,5024,Leonardo Vieira,Plano Anual,Ricardo,Marrone
1511,2004-09-09,5026,Ricardo Barbosa,Plano Anual,Ricardo,Marrone
1512,2004-10-20,5027,Vinicius Torres,Plano de 5 anos,Patricia,Marrone
1513,2004-10-12,5030,Leticia Cunha,Plano de 10 anos,Anchieta,Marrone
1514,2004-05-01,5034,Paulo Nascimento,Plano de 10 anos,Anchieta,Marrone
1515,2004-08-12,5038,Juliana Lima,Plano de 5 anos,Carlos,Marrone
1516,2004-12-15,5045,Beatriz Cardoso,Plano de 10 anos,Anchieta,Marrone
1517,2004-09-28,5047,Bruna Ribeiro,Plano de 10 anos,Mario,Marrone
1518,2004-04-04,5053,Alexandre Araújo,Plano de 10 anos,Anchieta,Marrone
1519,2004-04-06,5055,Felipe Barros,Plano de 5 anos,Ricardo,Marrone
1520,2004-03-14,5057,José Carvalho,Plano de 5 anos,Anchieta,Marrone
1521,2004-07-13,5058,João Silva,Plano de 10 anos,Ricardo,Marrone
1522,2004-01-25,5061,Paulo Nascimento,Plano Anual,Anchieta,Marrone
1523,2004-01-06,5064,Isabela Castro,Plano de 10 anos,Anchieta,Marrone
1524,2004-07-06,5066,Bruna Ribeiro,Plano de 5 anos,Carlos,Marrone
1525,2004-10-13,5070,Simone Fonseca,Plano de 5 anos,Mariana,Marrone
1526,2004-08-06,5075,Fernanda Gomes,Plano de 10 anos,Ricardo,Marrone
1527,2004-06-15,5076,Renata Campos,Plano de 5 anos,Anchieta,Marrone
1528,2004-03-16,5077,Anderson Coelho,Plano de 5 anos,Fernanda,Marrone
1529,2004-05-18,5080,Leticia Cunha,Plano de 5 anos,Anchieta,Marrone
1530,2004-09-03,5083,Paula Melo,Plano de 10 anos,Ricardo,Marrone
1531,2004-10-20,5084,Amanda Dias,Plano Anual,Anchieta,Marrone
1532,2004-09-04,5090,Roberto Martins,Plano de 10 anos,Ricardo,Marrone
1533,2004-08-15,5097,Maria Santos,Plano de 5 anos,Fernando,Marrone
1534,2004-05-01,5101,Cristina Machado,Plano Anual,Anchieta,Marrone
1535,2004-06-04,5105,Marcos Pereira,Plano de 10 anos,Gabriel,Marrone
1536,2004-06-22,5106,José Carvalho,Plano Anual,Ricardo,Marrone
1537,2004-09-30,5108,Roberto Martins,Plano Anual,Amanda,Marrone
1538,2004-11-16,5109,Gabriel Ramos,Plano de 5 anos,Ricardo,Marrone
1539,2004-11-02,5113,Juliana Lima,Plano de 10 anos,Ricardo,Marrone
1540,2004-02-21,5114,Amanda Dias,Plano Anual,Anchieta,Marrone
1541,2004-06-17,5116,João Silva,Plano de 10 anos,Ricardo,Marrone
1542,2004-02-12,5121,Marcos Pereira,Plano Anual,Ricardo,Marrone
1543,2004-12-26,5124,Leticia Cunha,Plano de 5 anos,Ricardo,Marrone
1544,2004-05-25,5127,Vanessa Correia,Plano de 5 anos,Ricardo,Marrone
1545,2004-08-10,5128,Bruno Castro,Plano de 5 anos,Ricardo,Marrone
1546,2004-05-21,5134,Monica Batista,Plano de 5 anos,Anchieta,Marrone
1547,2004-08-22,5137,Thiago Monteiro,Plano Anual,Fernanda,Marrone
1548,2004-12-28,5139,Felipe Barros,Plano de 10 anos,Ricardo,Marrone
1549,2004-06-05,5142,Marcos Pereira,Plano de 5 anos,Juliana,Marrone
1550,2004-06-25,5145,Marcelo Rezende,Plano Anual,Ricardo,Marrone
1551,2004-11-11,5146,Vinicius Torres,Plano Anual,Ricardo,Marrone
1552,2004-07-20,5147,Eduardo Moura,Plano de 10 anos,Ricardo,Marrone
1553,2004-02-08,5149,Carolina Freitas,Plano de 5 anos,Anchieta,Marrone
1554,2004-06-09,5151,Rafael Mendes,Plano Anual,Ricardo,Marrone
1555,2004-09-15,5154,Fernando Alves,Plano Anual,Beatriz,Marrone
1556,2004-02-28,5158,Patricia Rocha,Plano de 5 anos,Ricardo,Marrone
1557,2004-10-10,5164,Gabriel Ramos,Plano de 5 anos,Ricardo,Marrone
1558,2004-11-05,5167,Leonardo Vieira,Plano de 5 anos,Ricardo,Marrone
1559,2004-08-10,5170,Lucas Teixeira,Plano de 5 anos,Anchieta,Marrone
1560,2004-11-16,5174,Lucia Ferreira,Plano de 10 anos,Pedro,Marrone
1561,2004-05-28,5181,Ana Costa,Plano de 5 anos,Carlos,Marrone
1562,2004-05-25,5186,Alexandre Araújo,Plano de 10 anos,Camila,Marrone
1563,2004-01-10,5188,Fernando Alves,Plano Anual,Ricardo,Marrone
1564,2004-06-16,5192,Marcos Pereira,Plano de 5 anos,Anchieta,Marrone
1565,2004-09-22,5195,Paulo Nascimento,Plano de 10 anos,Anchieta,Marrone
1566,2004-06-04,5202,Marcos Pereira,Plano de 5 anos,Ricardo,Marrone
1567,2004-02-07,5205,Lucia Ferreira,Plano de 10 anos,Thiago,Marrone
1568,2004-05-14,5206,Bruno Castro,Plano Anual,Ricardo,Marrone
1569,2004-12-12,5210,Mariana Duarte,Plano Anual,Ricardo,Marrone
1570,2004-10-14,5213,Beatriz Cardoso,Plano de 10 anos,Anchieta,Marrone
1571,2004-05-20,5216,Gabriel Ramos,Plano de 5 anos,Anchieta,Marrone
1572,2004-01-13,5217,Thiago Monteiro,Plano Anual,Ricardo,Marrone
1573,2004-11-03,5219,Marcelo Rezende,Plano de 10 anos,Carlos,Marrone
1574,2004-05-27,5223,Isabela Castro,Plano Anual,Ricardo,Marrone
1575,2004-11-26,5225,Vanessa Correia,Plano de 5 anos,Anchieta,Marrone
1576,2004-09-30,5226,Gabriel Ramos,Plano de 5 anos,Amanda,Marrone
1577,2004-05-19,5230,Leticia Cunha,Plano Anual,Anchieta,Marrone
1578,2004-01-13,5231,Anderson Coelho,Plano de 10 anos,Ricardo,Marrone
1579,2004-04-13,5233,Patricia Rocha,Plano Anual,Anchieta,Marrone
1580,2004-04-29,5237,Alexandre Araújo,Plano de 5 anos,Carlos,Marrone
1581,2004-05-04,5240,Raquel Pires,Plano Anual,Ricardo,Marrone
1582,2004-12-21,5244,Silvia Cavalcanti,Plano de 5 anos,Mario,Marrone
1583,2004-10-10,5247,Vinicius Torres,Plano de 5 anos,Anchieta,Marrone
1584,2004-06-22,5252,Daniela Sousa,Plano de 10 anos,Anchieta,Marrone
1585,2004-11-17,5255,João Silva,Plano de 5 anos,Ricardo,Marrone
1586,2004-03-18,5258,Cristina Machado,Plano de 10 anos,Carlos,Marrone
1587,2004-08-24,5262,Paulo Nascimento,Plano Anual,Ricardo,Marrone
1588,2004-03-12,5263,Monica Batista,Plano de 10 anos,Ricardo,Marrone
1589,2004-11-16,5265,Silvia Cavalcanti,Plano de 5 anos,Ricardo,Marrone
1590,2004-09-28,5267,Leticia Cunha,Plano de 5 anos,Ricardo,Marrone
1591,2004-01-11,5270,Marcelo Rezende,Plano Anual,Fernando,Marrone
1592,2004-11-16,5274,Leticia Cunha,Plano de 10 anos,Anchieta,Marrone
1593,2004-12-03,5276,Felipe Barros,Plano de 5 anos,Gabriel,Marrone
1594,2004-05-11,5280,Tatiana Moreira,Plano Anual,Anchieta,Marrone
1595,2004-01-29,5286,Marcos Pereira,Plano de 10 anos,Pedro,Marrone
1596,2004-03-28,5287,Lucia Ferreira,Plano de 5 anos,Ricardo,Marrone
1597,2004-07-22,5289,Lucia Ferreira,Plano de 10 anos,Anchieta,Marrone
1598,2004-03-30,5290,Raquel Pires,Plano de 5 anos,Ricardo,Marrone
1599,2004-09-07,5292,Bruno Castro,Plano de 5 anos,Ricardo,Marrone
1600,2004-08-08,5296,Adriana Farias,Plano Anual,Juliana,Marrone
1601,2004-01-08,5297,Amanda Dias,Plano de 10 anos,Fernanda,Marrone
1602,2004-06-29,5302,Fernanda Gomes,Plano de 5 anos,Carlos,Marrone
1603,2004-06-16,5306,Marcelo Rezende,Plano de 10 anos,Anchieta,Marrone
1604,2004-01-10,5307,Patricia Rocha,Plano de 5 anos,Anchieta,Marrone
1605,2004-04-14,5313,Lucia Ferreira,Plano de 10 anos,Anchieta,Marrone
1606,2004-07-31,5314,Bruna Ribeiro,Plano Anual,Ricardo,Marrone
1607,2004-12-21,5321,Roberto Martins,Plano de 5 anos,Anchieta,Marrone
1608,2004-11-30,5322,Silvia Cavalcanti,Plano de 5 anos,Cássia,Marrone
1609,2004-06-17,5323,Marcos Pereira,Plano de 5 anos,Anchieta,Marrone
1610,2004-06-15,5324,Leticia Cunha,Plano de 10 anos,Ricardo,Marrone
1611,2004-07-06,5327,Patricia Rocha,Plano Anual,Ricardo,Marrone
1612,2004-08-15,5330,Amanda Dias,Plano Anual,Anchieta,Marrone
1613,2004-12-04,5335,Fernanda Gomes,Plano de 5 anos,Ricardo,Marrone
1614,2004-08-27,5339,Paulo Nascimento,Plano de 5 anos,Ricardo,Marrone
1615,2004-07-13,5343,Diego Pinto,Plano de 5 anos,Ricardo,Marrone
1616,2004-02-29,5347,Henrique Lopes,Plano de 10 anos,Beatriz,Marrone
1617,2004-08-27,5354,Silvia Cavalcanti,Plano Anual,Ricardo,Marrone
1618,2004-06-08,5358,Gustavo Azevedo,Plano Anual,Anchieta,Marrone
1619,2004-05-07,5362,Eduardo Moura,Plano de 10 anos,Ricardo,Marrone
1620,2004-12-21,5368,Alexandre Araújo,Plano de 5 anos,Juliana,Marrone
1621,2004-09-14,5372,Ricardo Barbosa,Plano de 10 anos,Anchieta,Marrone
1622,2004-10-31,5377,Roberto Martins,Plano de 10 anos,Ricardo,Marrone
1623,2004-05-08,5381,Isabela Castro,Plano de 5 anos,Anchieta,Marrone
1624,2004-09-01,5384,Lucas Teixeira,Plano de 5 anos,Ricardo,Marrone
1625,2004-12-01,5386,Diego Pinto,Plano de 5 anos,Ricardo,Marrone
1626,2004-06-23,5388,Lucas Teixeira,Plano Anual,Anchieta,Marrone
1627,2004-07-29,5392,Vinicius Torres,Plano de 10 anos,Gabriel,Marrone
1628,2004-12-17,5394,Gustavo Azevedo,Plano de 10 anos,Ricardo,Marrone
1629,2004-08-22,5395,Leticia Cunha,Plano de 5 anos,Anchieta,Marrone
1630,2004-03-21,5401,Lucia Ferreira,Plano de 5 anos,Ricardo,Marrone
1631,2004-06-10,5405,Mariana Duarte,Plano Anual,Anchieta,Marrone
1632,2004-12-21,5407,Paula Melo,Plano de 5 anos,Thiago,Marrone
1633,2004-12-21,5411,Paulo Nascimento,Plano de 10 anos,Gabriel,Marrone
1634,2004-08-14,5414,Tatiana Moreira,Plano de 10 anos,Patricia,Marrone
1635,2004-08-10,5415,Eduardo Moura,Plano de 5 anos,Cássia,Marrone
1636,2004-12-28,5418,Patricia Rocha,Plano Anual,Anchieta,Marrone
1637,2004-10-22,5422,Leticia Cunha,Plano de 10 anos,Gabriel,Marrone
1638,2004-07-10,5424,Vanessa Correia,Plano Anual,Ricardo,Marrone
1639,2004-01-29,5429,José Carvalho,Plano Anual,Anchieta,Marrone
1640,2004-05-27,5435,Anderson Coelho,Plano Anual,Ricardo,Marrone
1641,2004-08-28,5437,Tatiana Moreira,Plano Anual,Amanda,Marrone
1642,2004-06-26,5440,Monica Batista,Plano de 5 anos,Anchieta,Marrone
1643,2004-04-18,5442,Monica Batista,Plano de 5 anos,Patricia,Marrone
1644,2004-08-04,5444,Monica Batista,Plano de 5 anos,Anchieta,Marrone
1645,2004-06-22,5450,Paula Melo,Plano Anual,Anchieta,Marrone
1646,2004-10-29,5453,Vinicius Torres,Plano de 10 anos,Ricardo,Marrone
1647,2004-09-30,5454,Eduardo Moura,Plano Anual,Cássia,Marrone
1648,2004-03-16,5459,Thiago Monteiro,Plano Anual,Ricardo,Marrone
1649,2004-10-21,5461,Fernando Alves,Plano Anual,Anchieta,Marrone
1650,2004-04-02,5468,Raquel Pires,Plano Anual,Ricardo,Marrone
1651,2004-04-20,5473,Henrique Lopes,Plano Anual,Gabriel,Marrone
1652,2004-12-23,5474,Amanda Dias,Plano Anual,Ricardo,Marrone
1653,2004-02-05,5477,Vanessa Correia,Plano de 5 anos,Anchieta,Marrone
1654,2004-08-26,5478,Raquel Pires,Plano de 5 anos,Amanda,Marrone
1655,2004-06-02,5480,Gustavo Azevedo,Plano de 5 anos,Daniela,Marrone
1656,2004-01-08,5484,Mariana Duarte,Plano Anual,Fernando,Marrone
1657,2004-11-17,5488,Beatriz Cardoso,Plano de 5 anos,Patricia,Marrone
1658,2004-01-20,5493,Juliana Lima,Plano de 5 anos,Ricardo,Marrone
1659,2004-10-05,5498,Rodrigo Neves,Plano de 10 anos,Ricardo,Marrone
1660,2004-05-04,5499,Rodrigo Neves,Plano de 5 anos,Ricardo,Marrone
1661,2004-01-04,5500,José Carvalho,Plano de 5 anos,Anchieta,Marrone
1662,2004-12-08,5506,Gustavo Azevedo,Plano de 5 anos,Ricardo,Marrone
1663,2004-04-24,5509,Leticia Cunha,Plano de 10 anos,Gabriel,Marrone
1664,2004-06-24,5513,Tatiana Moreira,Plano de 10 anos,Anchieta,Marrone
1665,2004-05-22,5519,Mariana Duarte,Plano de 5 anos,Lucas,Marrone
1666,2004-05-05,5521,Patricia Rocha,Plano de 5 anos,Ricardo,Marrone
1667,2004-06-12,5528,Alexandre Araújo,Plano de 5 anos,Camila,Marrone
1668,2004-06-25,5534,Paula Melo,Plano Anual,Thiago,Marrone
1669,2004-08-20,5535,Eduardo Moura,Plano de 10 anos,Ricardo,Marrone
1670,2004-03-17,5538,Alexandre Araújo,Plano de 5 anos,Anchieta,Marrone
1671,2004-05-04,5541,Paula Melo,Plano Anual,Camila,Marrone
1672,2004-01-13,5543,Silvia Cavalcanti,Plano Anual,Anchieta,Marrone
1673,2004-04-14,5549,Paulo Nascimento,Plano de 10 anos,Anchieta,Marrone
1674,2004-08-24,5551,Fernanda Gomes,Plano Anual,Anchieta,Marrone
1675,2004-03-18,5552,Juliana Lima,Plano de 5 anos,Amanda,Marrone
1676,2004-03-24,5554,Adriana Farias,Plano Anual,Ricardo,Marrone
1677,2004-10-14,5558,Gustavo Azevedo,Plano de 10 anos,Ricardo,Marrone
1678,2004-05-14,5565,Mariana Duarte,Plano de 10 anos,Cássia,Marrone
1679,2004-01-14,5569,Cristina Machado,Plano de 10 anos,Ricardo,Marrone
1680,2004-06-10,5570,Maria Santos,Plano de 5 anos,Anchieta,Marrone
1681,2004-03-11,5574,Ana Costa,Plano de 10 anos,Ricardo,Marrone
1682,2004-01-14,5575,Tatiana Moreira,Plano de 5 anos,Anchieta,Marrone
1683,2004-06-22,5577,Gabriel Ramos,Plano de 10 anos,Ricardo,Marrone
1684,2004-01-03,5579,Renata Campos,Plano de 5 anos,Ricardo,Marrone
1685,2004-10-15,5585,Amanda Dias,Plano Anual,Mario,Marrone
1686,2004-01-20,5589,Beatriz Cardoso,Plano Anual,Ricardo,Marrone
1687,2004-04-20,5593,Lucas Teixeira,Plano Anual,Mario,Marrone
1688,2004-04-11,5594,Henrique Lopes,Plano de 5 anos,Patricia,Marrone
1689,2004-07-13,5597,Simone Fonseca,Plano de 10 anos,Fernando,Marrone
1690,2004-05-16,5598,Monica Batista,Plano de 10 anos,Anchieta,Marrone
1691,2004-07-30,5601,Simone Fonseca,Plano de 5 anos,Ricardo,Marrone
1692,2004-01-17,5608,Lucas Teixeira,Plano Anual,Ricardo,Marrone
1693,2004-06-17,5615,Anderson Coelho,Plano de 5 anos,Ricardo,Marrone
1694,2004-02-04,5618,Isabela Castro,Plano de 5 anos,Beatriz,Marrone
1695,2004-02-08,5625,Tatiana Moreira,Plano de 5 anos,Amanda,Marrone
1696,2004-12-31,5628,Felipe Barros,Plano Anual,Juliana,Marrone
1697,2004-03-07,5633,Leticia Cunha,Plano Anual,Daniela,Marrone
1698,2004-07-04,5638,Mariana Duarte,Plano de 10 anos,Ricardo,Marrone
1699,2004-06-20,5643,Cristina Machado,Plano de 10 anos,Anchieta,Marrone
1700,2004-11-10,5645,Marcelo Rezende,Plano Anual,Anchieta,Marrone
1701,2004-09-23,5651,Anderson Coelho,Plano de 10 anos,Fernanda,Marrone
1702,2004-12-10,5655,Marcelo Rezende,Plano Anual,Anchieta,Marrone
1703,2004-01-21,5661,Roberto Martins,Plano Anual,Ricardo,Marrone
1704,2004-07-18,5663,Carolina Freitas,Plano Anual,Ricardo,Marrone
1705,2004-02-01,5669,Vanessa Correia,Plano de 10 anos,Cássia,Marrone
1706,2004-03-07,5671,Vanessa Correia,Plano de 10 anos,Anchieta,Marrone
1707,2004-01-04,5675,Lucia Ferreira,Plano Anual,Thiago,Marrone
1708,2004-04-10,5677,Felipe Barros,Plano de 10 anos,Ricardo,Marrone
1709,2004-08-13,5680,Silvia Cavalcanti,Plano de 5 anos,Gabriel,Marrone
1710,2004-09-01,5681,Felipe Barros,Plano Anual,Juliana,Marrone
1711,2004-04-23,5684,Bruna Ribeiro,Plano de 10 anos,Anchieta,Marrone
1712,2004-04-18,5690,Amanda Dias,Plano de 10 anos,Patricia,Marrone
1713,2004-01-20,5694,Isabela Castro,Plano de 10 anos,Anchieta,Marrone
1714,2004-05-04,5699,Bruno Castro,Plano de 10 anos,Ricardo,Marrone
1715,2004-12-05,5702,Rodrigo Neves,Plano Anual,Rodrigo,Marrone
1716,2004-08-27,5704,José Carvalho,Plano de 10 anos,Ricardo,Marrone
1717,2004-07-20,5708,Pedro Oliveira,Plano Anual,Anchieta,Marrone
1718,2004-04-11,5712,Raquel Pires,Plano de 10 anos,Anchieta,Marrone
1719,2004-05-26,5716,Amanda Dias,Plano Anual,Rodrigo,Marrone
1720,2004-12-30,5719,Bruno Castro,Plano Anual,Fernanda,Marrone
1721,2004-10-10,5720,Isabela Castro,Plano Anual,Beatriz,Marrone
1722,2004-11-06,5722,Camila Rodrigues,Plano de 5 anos,Ricardo,Marrone
1723,2004-03-17,5723,Bruno Castro,Plano Anual,Ricardo,Marrone
1724,2004-07-18,5727,Carlos Souza,Plano de 10 anos,Rodrigo,Marrone
1725,2004-05-21,5730,Patricia Rocha,Plano de 5 anos,Fernando,Marrone
1726,2004-10-21,5732,Thiago Monteiro,Plano Anual,Pedro,Marrone
1727,2004-06-22,5738,Fernando Alves,Plano de 10 anos,Fernanda,Marrone
1728,2004-02-17,5741,Simone Fonseca,Plano de 10 anos,Ricardo,Marrone
1729,2004-07-06,5748,Fernando Alves,Plano Anual,Thiago,Marrone
1730,2004-06-29,5750,Simone Fonseca,Plano de 5 anos,Patricia,Marrone
1731,2004-07-04,5752,Lucia Ferreira,Plano Anual,Anchieta,Marrone
1732,2004-02-07,5756,Juliana Lima,Plano Anual,Anchieta,Marrone
1733,2004-02-28,5762,Bruna Ribeiro,Plano de 10 anos,Ricardo,Marrone
1734,2004-01-11,5763,Fernando Alves,Plano de 10 anos,Anchieta,Marrone
1735,2004-07-27,5766,Vinicius Torres,Plano de 5 anos,Lucas,Marrone
1736,2004-09-14,5772,Leticia Cunha,Plano de 10 anos,Ricardo,Marrone
1737,2004-11-30,5774,Henrique Lopes,Plano de 5 anos,Ricardo,Marrone
1738,2004-05-28,5775,Cristina Machado,Plano de 5 anos,Anchieta,Marrone
1739,2004-07-18,5777,Ricardo Barbosa,Plano Anual,Mario,Marrone
1740,2004-01-08,5780,Roberto Martins,Plano Anual,Patricia,Marrone
1741,2004-07-18,5781,Vanessa Correia,Plano de 5 anos,Daniela,Marrone
1742,2004-09-11,5786,Lucia Ferreira,Plano de 10 anos,Patricia,Marrone
1743,2004-02-03,5789,Ana Costa,Plano Anual,Anchieta,Marrone
1744,2004-05-12,5795,Vinicius Torres,Plano de 10 anos,Ricardo,Marrone
1745,2004-02-25,5802,Bruno Castro,Plano de 5 anos,Anchieta,Marrone
1746,2004-03-06,5806,Eduardo Moura,Plano Anual,Ricardo,Marrone
1747,2004-01-13,5810,Beatriz Cardoso,Plano de 5 anos,Cássia,Marrone
1748,2004-11-16,5815,Monica Batista,Plano de 10 anos,Ricardo,Marrone
1749,2004-07-17,5820,Lucia Ferreira,Plano de 10 anos,Anchieta,Marrone
1750,2004-12-15,5823,Amanda Dias,Plano de 10 anos,Ricardo,Marrone
1751,2004-01-24,5825,José Carvalho,Plano de 10 anos,Anchieta,Marrone
1752,2004-04-22,5831,Gabriel Ramos,Plano de 5 anos,Pedro,Marrone
1753,2004-05-15,5833,João Silva,Plano Anual,Ricardo,Marrone
1754,2004-09-11,5836,José Carvalho,Plano de 5 anos,Thiago,Marrone
1755,2004-03-02,5839,Felipe Barros,Plano de 10 anos,Ricardo,Marrone
1756,2004-07-03,5843,Bruno Castro,Plano de 5 anos,Ricardo,Marrone
1757,2004-10-14,5847,Isabela Castro,Plano Anual,Fernando,Marrone
1758,2004-04-30,5849,Rodrigo Neves,Plano Anual,Anchieta,Marrone
1759,2004-12-18,5855,Fernanda Gomes,Plano de 5 anos,Ricardo,Marrone
1760,2004-10-12,5859,Isabela Castro,Plano de 10 anos,Ricardo,Marrone
1761,2004-07-27,5861,Fernando Alves,Plano de 10 anos,Ricardo,Marrone
1762,2004-05-13,5864,João Silva,Plano Anual,Anchieta,Marrone
1763,2004-04-02,5871,Isabela Castro,Plano de 10 anos,Patricia,Marrone
1764,2004-09-07,5875,Monica Batista,Plano de 5 anos,Anchieta,Marrone
1765,2004-12-17,5879,Anderson Coelho,Plano Anual,Anchieta,Marrone
1766,2004-07-29,5882,Marcos Pereira,Plano de 10 anos,Ricardo,Marrone
1767,2004-05-15,5886,Thiago Monteiro,Plano Anual,Ricardo,Marrone
1768,2004-09-25,5890,José Carvalho,Plano de 10 anos,Ricardo,Marrone
1769,2004-09-03,5892,Felipe Barros,Plano Anual,Amanda,Marrone
1770,2004-01-29,5896,Marcelo Rezende,Plano de 10 anos,Ricardo,Marrone
1771,2004-04-21,5902,Bruno Castro,Plano de 5 anos,Carlos,Marrone
1772,2004-02-05,5904,Leonardo Vieira,Plano de 5 anos,Ricardo,Marrone
1773,2004-12-15,5905,Isabela Castro,Plano Anual,Anchieta,Marrone
1774,2004-08-31,5909,Beatriz Cardoso,Plano Anual,Mario,Marrone
1775,2004-05-09,5916,Renata Campos,Plano de 10 anos,Anchieta,Marrone
1776,2004-10-02,5922,Renata Campos,Plano Anual,Anchieta,Marrone
1777,2004-04-27,5923,Leticia Cunha,Plano de 10 anos,Gabriel,Marrone
1778,2004-03-02,5926,Amanda Dias,Plano Anual,Ricardo,Marrone
1779,2004-05-16,5929,Bruno Castro,Plano Anual,Ricardo,Marrone
1780,2004-04-13,5930,Leonardo Vieira,Plano de 5 anos,Ricardo,Marrone
1781,2004-03-07,5933,Vanessa Correia,Plano de 10 anos,Ricardo,Marrone
1782,2004-02-10,5940,Pedro Oliveira,Plano de 5 anos,Ricardo,Marrone
1783,2004-08-17,5945,Lucia Ferreira,Plano Anual,Gabriel,Marrone
1784,2004-08-11,5948,Fernando Alves,Plano de 10 anos,Camila,Marrone
1785,2004-12-28,5954,Daniela Sousa,Plano de 5 anos,Anchieta,Marrone
1786,2004-12-30,5960,Gustavo Azevedo,Plano Anual,Anchieta,Marrone
1787,2004-09-04,5964,Maria Santos,Plano de 10 anos,Ricardo,Marrone
1788,2004-02-24,5967,Monica Batista,Plano Anual,Patricia,Marrone
1789,2004-03-19,5971,Vanessa Correia,Plano Anual,Mariana,Marrone
1790,2004-07-06,5974,Gabriel Ramos,Plano de 10 anos,Daniela,Marrone
1791,2004-12-02,5977,Lucas Teixeira,Plano de 10 anos,Ricardo,Marrone
1792,2004-08-31,5980,Rodrigo Neves,Plano de 5 anos,Anchieta,Marrone
